,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
4083,1,0,0,40.0,0,0.0,17687.0,0.0,425.0,155.0,1
4084,1,0,0,54.0,0,0.0,1832.0,0.0,0.0,1768.0,0
4085,2,1,3,18.0,0,0.0,0.0,0.0,0.0,0.0,1
4086,0,0,0,27.0,0,0.0,14.0,0.0,734.0,331.0,1
4087,1,0,3,43.0,0,0.0,1947.0,0.0,0.0,1651.0,1
4088,0,1,2,25.0,0,0.0,0.0,0.0,0.0,0.0,1
4089,3,0,3,13.0,0,552.0,247.0,0.0,4.0,0.0,0
4090,0,0,2,15.0,0,0.0,0.0,873.0,0.0,5.0,1
4091,0,1,0,37.0,0,0.0,0.0,0.0,0.0,0.0,1
4092,2,1,0,32.0,0,0.0,0.0,0.0,0.0,0.0,1
4093,0,0,3,19.0,0,857.0,0.0,0.0,0.0,0.0,0
4094,0,0,3,21.0,0,3.0,1.0,0.0,1494.0,110.0,0
4095,1,0,3,27.0,0,0.0,2717.0,0.0,0.0,986.0,1
4096,1,0,0,39.0,0,106.0,243.0,126.0,7.0,4967.0,0
4097,3,1,3,22.0,0,0.0,0.0,0.0,0.0,0.0,1
4098,1,0,3,25.0,0,0.0,4384.0,4285.0,812.0,360.0,1
4099,1,0,0,34.0,0,-240.31511829623085,7221.0,0.0,288.0,2275.0,1
4100,2,1,3,54.0,0,0.0,1.296501712522365,0.0,0.0,0.0,1
4101,2,0,3,42.0,0,954.0,0.0,1.0,0.0,0.0,0
4102,0,0,2,36.0,0,735.0,0.0,2.0,0.0,0.0,0
4103,0,0,2,43.0,0,0.0,168.0,3.0,0.0,452.0,1
4104,0,0,2,23.0,0,65.0,94.0,0.0,0.0,445.0,1
4105,1,0,3,57.0,0,0.0,0.0,0.0,0.0,0.0,1
4106,1,0,3,54.0,0,0.0,0.0,0.0,0.0,0.0,1
4107,1,0,3,51.0,0,0.0,16455.0,885.0,0.0,363.0,1
4108,2,0,2,32.0,0,192.0,0.0,441.0,18.0,0.0,0
4109,1,0,3,33.0,0,0.0,0.0,0.0,0.0,0.0,1
4110,2,1,3,8.0,0,0.0,0.0,0.0,0.0,0.0,1
4111,2,1,3,44.0,0,0.0,0.0,0.0,0.0,0.0,1
4112,2,0,3,27.0,0,875.0,0.0,61.0,289.0,0.0,0
4113,0,0,3,48.0,0,383.0,0.0,0.0,393.0,10.0,1
4114,0,0,0,13.0,0,38.0,0.0,0.0,733.0,0.0,0
4115,0,1,3,5.0,0,0.0,0.0,0.0,0.0,0.0,0
4116,0,0,3,18.0,0,754.0,0.0,34.0,0.0,0.0,0
4117,0,0,3,23.0,0,0.0,0.0,206.0,681.0,31.0,0
4118,0,0,3,23.0,0,0.0,153.0,11.0,646.0,0.0,0
4119,0,1,2,35.0,0,0.0,0.0,0.0,0.0,0.0,1
4120,0,0,3,25.0,0,141.0,3.0,640.0,0.0,100.0,0
4121,2,0,3,32.0,0,689.0,0.0,610.0,0.0,0.0,0
4122,2,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1
4123,2,1,1,5.0,0,0.0,0.0,0.0,0.0,0.0,1
4124,0,0,0,16.0,0,0.0,0.0,0.0,0.0,0.0,1
4125,0,1,2,18.0,0,0.0,0.0,0.0,0.0,0.0,1
4126,0,1,2,29.0,0,0.0,0.0,0.0,0.0,0.0,0
4127,0,0,3,55.0,0,134.0,935.0,0.0,6.0,394.0,0
4128,0,0,1,41.0,0,7.0,0.0,297.0,108.0,361.0,0
4129,0,0,3,38.0,0,1229.7042651798786,2.0,404.0,121.0,0.0,0
4130,1,1,3,27.0,0,0.0,0.0,0.0,0.0,0.0,1
4131,0,1,3,55.0,0,0.0,0.0,0.0,0.0,0.0,1
4132,2,1,3,75.0,0,0.0,0.0,0.0,0.0,0.0,1
4133,1,0,3,50.0,0,0.0,817.0,388.0,78.0,693.0,1
4134,0,0,3,23.0,0,27.0,0.0,32.0,725.0,0.0,0
4135,0,0,2,37.0,0,715.0,0.0,54.0,0.0,0.0,1
4136,0,0,3,33.0,0,0.0,0.0,232.0,0.0,622.0,0
4137,2,0,3,45.0,0,941.0,281.0,36.0,12.0,39.0,0
4138,1,1,0,47.0,0,0.0,0.0,0.0,0.0,0.0,1
4139,1,1,3,13.0,0,0.0,0.0,0.0,0.0,0.0,1
4140,1,0,3,29.0,0,0.0,6338.0,0.0,1366.0,89.0,1
4141,2,0,3,19.0,0,30.0,0.0,42.0,3565.0,7.0,0
4142,2,1,3,30.0,0,0.0,0.0,0.0,0.0,0.0,1
4143,1,0,0,39.0,0,3.0,83.0,0.0,805.0,2983.0,0
4144,1,0,3,31.0,0,0.0,46.0,0.0,209.0,2908.0,0
4145,1,0,0,29.0,0,0.0,11417.0,12.0,795.0,402.0,1
4146,2,0,3,16.0,0,546.0,90.0,23.0,513.0,0.0,0
4147,0,0,2,18.0,0,0.0,2.0,1513.0,0.0,0.0,1
4148,0,0,0,38.0,0,8.0,0.0,1414.0,10.0,3.0,0
4149,0,1,3,50.0,0,0.0,0.0,0.0,0.0,0.0,0
4150,0,1,2,21.0,0,0.0,0.0,0.0,0.0,0.0,0
4151,0,1,2,22.0,0,0.0,0.0,0.0,0.0,0.0,1
4152,0,1,3,20.0,0,0.0,0.0,0.0,0.0,0.0,1
4153,2,0,3,36.0,0,721.0,0.0,471.0,0.0,0.0,0
4154,3,0,3,23.0,0,279.3140312637194,282.0,0.0,0.0,71.0,1
4155,1,1,0,31.0,1,0.0,0.0,0.0,0.0,0.0,1
4156,1,1,3,39.0,0,0.0,0.0,0.0,0.0,0.0,1
4157,1,0,0,50.0,0,0.0,4558.0,0.0,1.0,267.0,1
4158,0,0,3,40.0,0,0.0,901.0,0.0,0.0,89.0,0
4159,0,0,3,28.0,0,8.0,0.0,77.0,560.0,0.0,0
4160,1,0,3,38.0,0,2.0,114.0,771.0,3094.0,448.0,0
4161,1,0,3,37.0,0,0.0,3603.0,33.0,7113.0,1.0,0
4162,1,1,0,59.0,0,0.0,0.0,0.0,0.0,0.0,1
4163,1,0,0,41.0,0,35.0,6103.0,0.0,180.0,160.0,1
4164,1,0,3,33.0,0,0.0,4017.0,904.4281258434108,-338.55199622215,2260.0,1
4165,0,1,3,54.0,0,0.0,0.0,0.0,0.0,0.0,1
4166,0,0,3,40.0,0,0.0,0.0,2414.0,0.0,0.0,1
4167,2,0,3,43.0,0,130.0,0.0,870.0,31.0,26.0,1
4168,1,1,0,26.0,0,0.0,0.0,0.0,0.0,0.0,1
4169,1,0,0,65.0,0,0.0,7194.0,0.0,6.0,-201.82155808981778,1
4170,1,1,0,22.0,0,0.0,0.0,0.0,0.0,0.0,1
4171,1,0,3,28.0,0,0.0,3627.0,0.0,31.0,3263.0,0
4172,3,1,3,35.0,0,0.0,0.0,0.0,0.0,0.0,1
4173,0,1,3,30.0,0,0.0,0.0,0.0,0.0,0.0,1
4174,1,0,3,28.0,0,0.0,2560.0,0.0,134.0,307.0,0
4175,0,0,3,23.0,0,0.0,10.0,159.0,-627.5886303953156,125.0,1
4176,0,0,3,24.0,0,698.0,0.0,51.0,2.0,4.0,1
4177,0,1,2,16.0,0,0.0,0.0,0.0,0.0,0.38148352388173046,1
4178,2,1,3,18.0,0,0.0,0.0,0.0,0.0,0.0,1
4179,0,0,3,20.0,0,399.0,77.0,311.0,0.0,16.0,0
4180,1,1,1,29.0,0,0.0,0.0,0.0,0.0,0.0,1
4181,1,1,3,29.0,0,0.0,0.0,0.0,0.0,0.0,1
4182,0,0,3,21.0,0,0.0,0.0,0.0,0.0,0.0,0
4183,1,1,3,2.0,0,0.0,0.0,0.0,0.0,0.0,0
4184,1,0,3,43.0,0,31.0,76.0,0.0,1353.0,1713.0,0
4185,1,0,3,28.0,0,0.0,1883.0,0.0,1.0,4560.0,0
4186,1,0,0,31.0,1,0.0,2461.0,0.0,51.0,2141.0,0
4187,0,0,3,23.0,0,36.0,18.0,670.0,0.0,32.0,1
4188,1,1,3,26.0,0,0.0,0.0,0.0,0.0,0.0,1
4189,1,0,0,43.0,0,0.0,39.0,327.0,4643.0,85.0,0
4190,0,0,3,28.0,0,1549.0,0.0,5.0,0.0,0.0,0
4191,0,0,2,24.0,0,0.0,266.0,1455.0,59.0,0.0,0
4192,0,0,3,27.0,0,110.0,0.0,638.0,0.0,0.0,0
4193,2,0,0,13.0,0,2244.0,31.0,507.0,0.0,142.0,0
4194,2,0,3,27.0,0,994.0,0.0,26.0,1.0,0.0,0
4195,0,1,3,2.0,0,0.22202908101060917,0.0,0.0,0.0,0.0,1
4196,0,1,3,24.0,0,0.0,0.0,0.0,0.0,0.0,1
4197,0,1,3,2.0,0,0.0,0.0,6.395574891243805,0.0,-5.069360751430788,1
4198,1,0,3,50.0,1,13.0,239.0,0.0,161.0,2355.0,0
4199,1,1,0,27.0,0,0.0,0.0,0.0,0.0,0.0,1
4200,0,0,3,26.0,0,1170.0,0.0,0.0,187.0,100.0,0
4201,0,0,0,31.0,0,23.0,0.0,0.0,890.6151942947193,17.0,0
4202,2,0,3,28.0,0,3559.0,0.0,543.0696024892089,13.0,2.0,0
4203,0,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,0
4204,0,0,3,9.0,0,0.0,0.0,0.0,0.0,0.0,1
4205,0,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,1
4206,0,1,3,35.0,0,0.0,0.0,0.0,0.0,0.0,0
4207,0,1,3,3.0,0,0.0,0.0,0.0,0.0,0.0,1
4208,2,0,3,25.0,0,1956.0,0.0,161.0,239.0,28.0,0
4209,2,0,3,63.0,0,3087.0,0.0,60.0,2.0,0.0,0
4210,2,1,3,34.0,0,0.0,0.0,0.0,0.0,0.0,1
4211,2,0,3,35.0,0,1219.0,0.0,1742.0,740.0,0.0,0
4212,0,1,3,26.0,0,0.0,0.0,0.0,0.0,0.0,1
4213,0,0,3,39.0,0,0.0,3.0,0.0,802.0,49.0,0
4214,1,0,0,34.0,0,0.0,337.0,1339.0,92.0,264.0,0
4215,1,0,3,36.0,0,0.0,1013.0,1.0,16.0,2825.0,0
4216,0,1,3,46.0,0,0.0,0.0,0.0,0.0,0.0,1
4217,0,0,3,26.0,0,42.0,65.0,895.0,407.0,0.0,1
4218,2,1,3,28.0,0,0.0,0.0,0.0,0.0,0.0,1
4219,0,0,0,20.0,0,0.0,3080.0,7.0,0.0,67.0,1
4220,0,1,3,35.0,0,0.0,0.0,0.0,0.0,0.0,0
4221,0,0,0,11.0,0,0.0,0.0,0.0,0.0,0.0,0
4222,0,1,2,14.0,0,0.0,0.0,0.0,0.0,0.0,0
4223,0,1,2,4.0,0,0.0,0.0,0.0,0.0,0.0,1
4224,0,0,3,11.0,0,0.0,0.0,0.0,0.0,-0.23416855644657467,0
4225,0,1,3,31.0,0,0.0,0.0,0.0,0.0,0.0,1
4226,0,0,3,15.0,0,0.0,893.0,0.0,0.0,0.0,1
4227,0,0,3,39.0,0,0.0,2.0,0.0,69.0,836.0,0
4228,0,0,3,7.0,0,0.0,0.0,0.0,0.0,0.0,0
4229,0,0,3,24.0,0,83.0,0.0,129.0,504.0,0.0,0
4230,3,1,3,22.0,0,0.0,0.0,0.0,0.0,0.0,1
4231,2,1,3,26.0,0,0.0,0.0,0.0,0.0,0.0,0
4232,1,0,0,53.0,0,0.0,864.0,49.0,39.0,2376.0,1
4233,1,0,3,40.0,0,2.0,76.0,0.0,201.0,1236.779023813026,0
4234,2,0,3,19.0,0,160.0,0.0,889.0,0.0,0.0,0
4235,2,0,0,54.0,0,433.0,0.0,867.0,19.0,1.0,0
4236,2,0,3,21.0,0,572.0,584.0,128.0,14.0,0.0,0
4237,2,0,3,25.0,0,1340.0,0.0,8.0,0.0,0.0,0
4238,2,0,3,48.0,0,137.0,0.0,877.0,0.0,0.0,1
4239,2,0,2,41.0,0,-534.6232812914805,0.0,1127.0,8.0,0.0,1
4240,2,0,3,13.0,0,27.0,0.0,3246.0,0.0,0.0,1
4241,1,0,3,57.0,0,0.0,0.0,0.0,0.0,0.0,1
4242,1,1,3,25.0,0,0.0,0.0,0.0,0.0,0.0,1
4243,1,1,0,48.0,0,0.0,0.0,0.0,0.0,0.0,1
4244,2,0,3,34.0,0,849.0,51.0,375.0,0.0,24.0,0
4245,0,1,3,16.0,0,0.0,0.0,0.0,0.0,0.0,1
4246,0,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0
4247,0,0,0,15.0,0,6.0,1740.0,2184.0,0.0,0.0,1
4248,0,0,0,37.0,0,426.0,0.0,2.0,194.0,308.0,0
4249,0,0,3,37.0,0,452.0,0.0,234.0,19.0,1290.0,0
4250,0,0,3,49.0,0,820.0,1.0,690.0,292.0,13.0,0
4251,0,0,3,18.0,0,1.0,1.0,0.0,0.0,746.0,0
4252,0,0,3,25.0,0,101.0,32.0,0.0,137.0,633.0,1
4253,0,0,2,35.097486734306905,0,0.0,116.0,2048.0,2.0,0.0,1
4254,0,0,0,43.0,0,26.0,132.0,3.0,117.0,555.0,0
4255,0,0,3,20.0,0,9.0,0.0,157.0,525.0,0.0,0
4256,1,1,3,54.0,0,0.0,0.0,0.0,0.0,0.0,1
4257,0,1,3,30.0,0,0.0,0.0,0.0,0.0,0.0,1
4258,1,1,3,37.0,0,0.0,0.0,0.0,0.0,0.0,1
4259,0,0,0,30.0,0,60.0,41.0,553.0,1.0,0.0,1
4260,0,0,3,20.0,0,631.0,93.0,0.0,0.0,0.0,0
4261,0,0,3,20.0,0,25.0,0.0,796.0,44.0,44.0,0
4262,0,0,3,24.0,0,0.0,591.0,0.0,0.0,1560.0,0
4263,0,0,3,44.0,0,0.0,121.0,0.0,748.0,0.0,0
4264,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1
4265,0,1,3,15.0,0,0.0,0.0,0.0,0.0,0.0,1
4266,1,1,3,19.0,0,0.0,0.0,0.0,0.0,0.0,1
4267,1,1,0,20.0,0,0.0,0.0,0.0,0.0,0.0,1
4268,2,0,2,20.0,1,14.0,0.0,59.0,1777.0,0.0,0
4269,0,1,3,34.0,0,0.0,0.0,0.0,0.0,0.0,1
4270,0,0,2,17.0,0,0.0,0.0,0.0,0.0,0.0,1
4271,0,0,3,20.0,0,0.0,25.0,0.0,0.0,803.0,1
4272,0,0,3,42.0,0,0.0,1.0,0.0,17.0,1601.0,0
4273,0,0,3,28.0,0,0.0,180.0,516.0,1057.883673757412,797.6638437343888,1
4274,2,0,3,43.0,0,375.0,103.0,1990.0,36.0,0.0,1
4275,1,0,2,55.0,1,0.0,102.0,0.0,278.0,5353.0,0
4276,0,0,3,21.0,0,29.0,27.0,47.0,694.0,11.0,0
4277,0,0,3,17.0,0,0.0,656.0,295.0,0.0,35.0,0
4278,1,0,0,54.0,0,0.0,559.0,0.0,15238.0,2799.0,0
4279,0,0,3,25.0,0,97.34583373047427,205.0,1118.3510910873297,0.0,549.0,1
4280,0,0,3,26.413228023410806,0,0.0,57.0,851.0,0.0,0.0,1
4281,1,0,0,45.0,0,0.0,496.0,0.0,1940.0,4195.0,0
4282,1,1,3,31.0,0,0.0,0.0,0.0,0.0,0.0,1
4283,1,1,0,19.0,0,0.0,0.0,0.0,0.0,0.0,1
4284,0,0,3,30.0,0,1837.23198626019,43.0,0.0,0.0,6.0,0
4285,0,0,3,24.0,0,191.0,497.0,0.0,0.0,16.0,0
4286,0,0,3,23.42284648387662,0,0.0,20.0,38.0,359.0,516.0,0
4287,2,0,3,42.0,0,4102.0,0.0,36.0,0.0,1825.0,0
4288,1,1,0,29.0,0,0.0,0.0,0.0,0.0,0.0,1
4289,1,0,0,37.0,0,0.0,2235.0,7.0,4098.0,89.0,0
4290,1,1,3,64.0,0,0.0,0.0,6.2990155171221325,0.0,0.0,1
4291,0,1,3,24.0,0,0.0,0.0,0.0,0.0,0.0,1
4292,0,0,0,23.0,0,42.0,0.0,0.0,765.0,2.0,0
4293,0,0,3,22.0,0,686.0,45.0,16.0,7.0,4.0,1
4294,2,0,3,23.0,0,176.0,493.0,169.0,0.0,1023.0,0
4295,0,0,3,21.0,0,3.0,65.0,253.0,475.0,0.0,0
4296,0,0,3,37.0,0,661.0,876.0,0.0,3.0,13.0,0
4297,2,0,3,17.0,0,250.0,0.0,2179.0,0.0,0.0,1
4298,2,1,3,35.0,0,0.0,0.0,0.0,0.0,0.0,1
4299,1,0,3,33.0,0,0.0,4592.0,0.0,209.0,954.0,1
4300,1,0,0,37.0,0,0.0,2337.0,0.0,204.0,76.0,1
4301,1,0,0,32.0,0,0.0,154.0,0.0,5492.0,1924.0,0
4302,2,0,0,31.0,0,22.0,0.0,301.98410620618677,1.0,524.0,0
4303,1,0,3,31.87137214059673,0,0.0,4020.0,0.0,1635.0,4899.0,0
4304,1,1,0,34.0,0,0.0,0.0,0.0,0.0,0.0,1
4305,2,0,3,9.0,0,0.0,0.0,0.0,0.0,0.0,1
4306,2,1,3,25.0,0,0.0,0.0,0.0,0.0,0.0,1
4307,2,1,1,29.0,0,0.0,0.0,0.0,0.0,0.0,1
4308,2,1,3,1.0,0,0.0,0.0,0.0,0.0,0.0,1
4309,0,0,3,30.0,0,1.0,797.0,0.0,10.0,0.0,1
4310,1,0,3,64.0,0,77.0,2424.0,0.0,3001.0,127.0,0
4311,1,0,3,31.0,0,0.0,6670.0,217.0,625.0,20336.0,0
4312,1,0,3,27.0,0,267.0,2802.0,0.0,54.0,77.0,1
4313,1,0,3,32.726752088379556,0,0.0,4516.0,0.0,6167.0,5308.0,0
4314,1,1,3,25.0,0,0.0,0.0,0.0,0.0,0.0,1
4315,3,1,3,28.0,0,0.0,0.0,0.0,0.0,0.0,1
4316,0,1,3,32.0,0,0.0,0.0,0.0,0.0,0.0,1
4317,0,0,0,36.0,0,0.0,0.0,0.0,725.0,2.0,0
4318,1,0,0,26.0,0,0.0,3593.0,47.0,19.0,229.0,1
4319,1,0,3,36.0,0,1.0,5234.0,343.0,277.0,12682.0,0
4320,0,0,3,37.0,0,374.0,1327.0,10.0,81.0,0.0,0
4321,0,0,3,45.0,0,0.0,0.0,0.0,774.0,0.0,0
4322,1,0,3,22.0,0,165.0,36.0,0.0,3044.0,556.0,0
4323,1,0,0,24.0,0,25.0,3291.0,0.0,6075.0,179.0,0
4324,0,0,2,23.0,0,0.0,138.0,4.0,412.0,220.0,0
4325,0,0,0,31.0,0,2.0,20.0,1.0,1026.0,2.0,1
4326,1,0,3,37.0,0,1.0,477.0,0.0,0.0,7087.0,0
4327,0,0,3,28.0,0,5.0,0.0,0.0,1014.0,0.0,0
4328,0,1,3,23.0,0,0.0,0.0,0.0,0.0,0.0,1
4329,0,0,0,14.0,0,0.0,166.0,603.0,1.0,0.0,1
4330,1,1,3,40.0,0,0.0,0.0,0.0,0.0,0.0,1
4331,2,0,3,42.0,0,36.0,0.0,2554.0,0.0,9.0,1
4332,0,0,3,53.0,0,19.0,81.0,85.0,768.0,489.0,0
4333,0,1,3,46.0,0,0.0,0.0,0.0,0.0,0.0,0
4334,2,0,3,28.0,0,0.0,79.0,2003.0,0.0,0.0,1
4335,0,1,0,25.0,0,0.0,0.0,0.0,0.0,0.0,1
4336,1,0,2,34.0,1,0.0,4950.7772398420375,21.0,7.0,16.0,1
4337,2,0,3,58.0,0,1246.0,0.0,66.0,36.0,0.0,0
4338,1,0,3,31.0,0,0.0,2520.0,1.0,1.0,0.0,1
4339,1,1,0,24.0,0,0.0,0.0,0.0,0.0,0.0,1
4340,1,0,3,52.0,0,0.0,3275.0,111.0,51.0,18.0,1
4341,1,1,0,25.0,0,0.0,0.0,0.0,0.0,0.0,1
4342,1,1,3,17.0,0,0.0,0.0,0.0,0.0,0.0,1
4343,3,0,3,27.0,0,0.0,453.0,137.0,1331.0,1660.0,0
4344,1,1,0,29.0,0,0.0,0.0,0.0,0.0,0.0,1
4345,1,0,3,45.0,0,0.0,7484.0,465.0,14.0,610.0,1
4346,0,0,2,28.0,0,0.0,18.0,0.0,0.0,674.0,1
4347,1,1,0,25.0,0,0.0,0.0,-1.0820299305706977,0.0,0.0,1
4348,1,1,3,57.0,0,0.0,0.0,0.0,0.0,0.0,1
4349,1,1,3,68.0,0,0.0,0.0,0.0,0.0,0.0,1
4350,1,0,0,26.0,0,0.0,431.0,28.0,10941.0,26.0,0
4351,1,0,3,52.0,0,2.0,364.0,0.0,2144.0,1804.0,0
4352,1,0,1,36.0,0,0.0,551.0,0.0,5270.0,22.0,0
4353,0,0,2,41.0,0,454.0,297.0,0.0,2.0,0.0,0
4354,0,0,3,14.0,0,514.0,0.0,392.0,0.0,0.0,0
4355,0,1,2,16.0,0,0.0,0.0,0.0,0.0,0.0,1
4356,2,0,3,24.0,0,672.0,0.0,501.0,0.0,276.3935390181688,0
4357,1,0,3,62.0,1,0.0,1633.0,0.0,1742.0,0.0,1
4358,0,0,0,26.0,0,595.0,84.0,0.0,0.0,131.0,1
4359,0,0,3,45.0,0,65.0,63.0,3.0,713.0,27.0,0
4360,1,0,3,41.0,0,0.0,412.0,0.0,4030.0,0.0,0
4361,0,0,3,36.0,0,-126.93989374967019,724.0,0.0,0.0,0.0,1
4362,0,0,0,13.0,0,8.0,1385.0,1445.0,250.0,8.0,1
4363,1,0,3,48.0,0,0.0,9633.0,0.0,1.0,2.0,1
4364,1,1,3,27.624920087088157,0,0.0,0.0,0.0,0.0,0.0,1
4365,0,0,2,22.0,0,141.0,16.0,0.0,177.0,336.0,1
4366,3,0,3,39.0,0,290.0,0.0,84.0,266.0,0.0,1
4367,0,0,3,45.0,0,1399.0,226.0,0.0,0.0,0.0,0
4368,0,0,3,42.0,0,84.0,323.0,0.0,1251.0,120.0,0
4369,1,0,3,33.0,0,0.0,7039.0,0.0,902.0,405.0,1
4370,0,0,3,27.0,0,0.0,89.0,874.0,34.0,0.0,1
4371,0,0,1,47.0,0,0.0,370.0,0.0,380.0,38.0,0
4372,1,1,3,20.0,0,0.0,0.0,0.0,0.0,0.0,1
4373,1,1,0,32.0,0,0.0,0.0,0.0,0.0,0.0,1
4374,3,1,3,54.0,0,0.0,0.0,0.0,0.0,0.0,1
4375,0,0,3,23.0,0,0.0,1125.0,0.0,1497.8771658953476,993.0,0
4376,0,0,3,9.0,0,0.0,0.0,0.0,0.0,0.0,0
4377,0,0,3,17.0,0,372.0,0.0,477.0,0.0,0.0,0
4378,1,0,3,26.0,0,0.0,823.0,0.0,1821.0,1508.0,0
4379,1,0,3,38.0,0,0.0,93.0,0.0,0.0,7303.0,0
4380,0,0,3,24.0,0,703.0,0.0,0.0,0.0,0.0,0
4381,0,0,1,30.0,0,77.0,2325.0,5.0,117.0,1.0,1
4382,0,1,0,2.0,0,0.0,0.0,0.0,0.0,0.0,0
4383,0,1,3,4.0,0,0.0,0.0,0.0,0.0,0.0,1
4384,0,1,3,9.0,0,0.0,0.0,0.0,0.0,0.0,0
4385,0,0,3,30.0,0,0.0,0.0,3.0,3434.0,0.0,0
4386,0,1,3,5.0,0,0.0,0.0,0.0,0.1729556959088291,0.0,0
4387,0,0,3,2.0,0,0.0,0.0,0.0,0.0,0.0,0
4388,1,0,3,32.0,0,45.0,985.0,0.0,0.0,6803.0,0
4389,1,1,1,53.0,0,0.0,0.0,0.0,0.0,0.0,1
4390,1,0,3,46.0,0,0.0,3856.0,0.0,1.0,312.0,1
4391,0,1,3,2.0,0,0.0,0.0,0.0,0.0,0.0,1
4392,0,1,3,1.0,0,0.0,0.0,0.0,0.0,0.0,1
4393,0,1,3,11.0,0,0.0,0.0,0.0,0.0,0.0,1
4394,0,0,0,3.0,0,0.0,0.0,0.0,0.0,0.0,1
4395,0,1,3,33.0,0,0.0,0.0,0.0,0.0,0.0,1
4396,0,1,0,3.0,0,0.0,0.0,0.0,0.0,0.0,1
4397,0,0,3,38.0,0,182.0,776.0,3.0,33.0,0.0,0
4398,0,1,2,21.0,0,0.0,0.0,0.0,0.0,0.0,0
4399,0,1,3,41.0,0,0.0,0.0,0.0,0.0,0.0,1
4400,1,1,0,64.0,0,0.0,0.0,0.0,0.0,0.0,1
4401,1,1,0,27.0,1,0.0,0.0,0.0,0.0,0.0,1
4402,0,1,0,41.0,0,0.0,106.54597894334961,7.768716573090061,0.0,0.0,0
4403,0,0,1,19.0,0,35.0,2.0,481.0,121.0,190.7667883217515,0
4404,0,0,3,42.0,0,0.0,0.0,1677.0,65.0,62.0,1
4405,1,0,0,30.0,0,0.0,4066.0,0.0,544.0,1272.0,0
4406,0,0,3,38.0,0,183.0,203.0,0.0,110.0,374.0,0
4407,1,0,3,63.0,0,0.0,4579.0,1.0,1006.0,2084.0,1
4408,2,0,3,17.0,0,1126.355934489404,0.0,38.0,0.0,2.0,0
4409,2,1,3,2.0,0,0.0,0.0,0.0,0.0,0.0,1
4410,2,0,3,19.0,0,0.0,0.0,0.0,0.0,0.0,1
4411,2,0,3,37.0,0,1144.0,4.0,34.0,0.0,0.0,0
4412,2,0,3,50.0,0,225.0,0.0,796.0,107.0,0.0,1
4413,0,0,3,38.0,0,0.0,172.0,615.0,0.0,0.0,1
4414,1,0,3,28.0,1,0.0,3119.0,0.0,1404.0,366.0,1
4415,1,1,3,35.0,0,0.0,0.0,0.0,0.0,0.0,1
4416,1,0,3,27.0,0,14327.0,1487.0,0.0,1.0,0.0,0
4417,0,0,3,15.0,0,0.0,7.0,0.0,749.0,0.0,0
4418,1,0,3,29.0,1,0.0,920.0,0.0,2052.0,3687.0,0
4419,1,1,0,65.0,0,0.0,0.0,0.0,0.0,0.0,1
4420,0,0,0,27.0,0,0.0,630.0,0.0,71.0,0.0,1
4421,2,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,1
4422,2,0,3,21.0,0,3148.0,0.0,1.0,0.0,0.0,0
4423,2,1,3,19.0,0,0.0,0.0,0.0,0.0,0.0,1
4424,2,1,3,39.0,0,0.0,0.0,0.0,0.0,0.0,1
4425,0,0,0,60.0,0,0.0,0.0,0.0,0.0,154.75755075639995,0
4426,1,0,0,30.0,0,818.0,44.0,2.0,2956.0,2311.0,0
4427,0,1,3,30.0,0,0.0,0.0,0.0,0.0,0.0,0
4428,0,1,3,40.0,0,0.0,0.0,0.0,0.0,0.0,1
4429,2,0,3,26.0,0,0.0,25.0,13.0,11.0,998.0,0
4430,0,0,0,38.0,0,2614.0,0.0,103.0,0.0,0.0,0
4431,2,0,3,22.0,0,130.0,15.0,2454.0,0.0,0.0,1
4432,2,0,3,22.572530057090177,0,179.0,0.0,1805.0,131.0,0.0,0
4433,2,0,3,65.0,0,1420.0,0.0,84.0,0.0,0.0,0
4434,0,1,2,61.0,0,0.0,0.0,0.0,0.0,0.0,1
4435,0,0,3,20.0,0,0.0,0.0,111.0,39.0,1094.0,0
4436,0,1,3,24.0,0,0.0,0.0,0.0,0.0,0.0,0
4437,0,1,3,16.0,0,0.0,0.0,0.0,0.0,0.0,0
4438,2,1,3,35.0,0,0.0,2.4381305283664916,0.0,0.0,0.0,1
4439,0,0,3,21.0,0,0.0,681.0,51.0,131.0,1.0,1
4440,0,1,3,23.0,0,0.0,0.0,0.0,0.0,0.0,1
4441,0,0,0,17.0,0,0.0,262.0,0.0,0.0,502.0,1
4442,0,0,2,24.0,0,154.0,7.0,241.0,213.0,453.0,0
4443,0,0,0,27.0,0,866.0,0.0,0.0,0.0,23.0,0
4444,1,0,3,26.0,0,0.0,1910.0,0.0,1777.0,1107.500628060886,1
4445,1,0,0,26.0,0,0.0,3452.0,0.0,4.0,1960.0,1
4446,1,0,3,20.0,0,0.0,3.0,0.0,1271.0,2630.0,1
4447,1,1,3,28.0,0,0.0,0.0,0.0,0.0,0.0,1
4448,1,0,3,37.0,0,8.0,21.0,0.0,56.0,2167.0,1
4449,2,0,3,23.0,0,706.0,0.0,0.0,0.0,583.0,0
